3.4859642688111267e-16,7.40313176009138e-16,-1.4564839979267974e-15,-3.314740072741098e-16,7.437804149827027e-16,-1.3697304448929522e-15,2.455601652027249e-16,3.2758983923865747e-16,-1.3679968254061694e-15,-2.633615088915621e-16,5.985956444398317e-16,-1.1955859881163555e-15
3.493507869720398e-16,7.40313176009138e-16,-1.4564839979267974e-15,-3.490490429356689e-16,7.437804149827027e-16,-1.3697304448929522e-15,2.2922982369119566e-16,5.985956444398317e-16,-1.1955859881163555e-15,-2.8078567253493575e-16,5.985956444398317e-16,-1.1938523686295727e-15
3.5010514706296703e-16,7.40313176009138e-16,-1.4564839979267974e-15,-3.329450094514177e-16,7.437804149827027e-16,-1.3697304448929522e-15,2.465785513254766e-16,3.2758983923865747e-16,-1.1955859881163555e-15,-2.8138916060767753e-16,5.985956444398317e-16,-1.1938523686295727e-15
3.6771790072907247e-16,7.40313176009138e-16,-1.4564839979267974e-15,-3.3366165153779853e-16,7.437804149827027e-16,-1.3697304448929522e-15,2.6396499696430393e-16,5.985956444398317e-16,-1.1938523686295727e-15,-2.819926486804192e-16,5.985956444398317e-16,-1.1938523686295727e-15
3.68509978824546e-16,7.368459370355732e-16,-1.3697304448929522e-15,-3.1751990004900103e-16,7.40313176009138e-16,-1.3679968254061696e-15,2.645307670324993e-16,6.003292639266141e-16,-6.518407582272249e-16,-2.6573774317798263e-16,6.003292639266141e-16,-6.535743777140071e-16
3.861604504951978e-16,7.368459370355732e-16,-1.3697304448929522e-15,-3.181988241308355e-16,7.40313176009138e-16,-1.3679968254061696e-15,2.6509653710069467e-16,6.874014923149123e-16,-1.1938523686295727e-15,-2.6630351324617802e-16,6.874014923149123e-16,-1.1955859881163555e-15
3.869902465952176e-16,7.368459370355732e-16,-1.3697304448929522e-15,-3.188777482126699e-16,7.40313176009138e-16,-1.3679968254061696e-15,2.6566230716889007e-16,5.985956444398317e-16,-6.535743777140071e-16,-2.6686928331437337e-16,5.985956444398317e-16,-6.535743777140071e-16
3.8782004269523755e-16,7.368459370355732e-16,-1.3697304448929522e-15,-3.1955667229450436e-16,7.40313176009138e-16,-1.3679968254061696e-15,2.662280772370854e-16,6.003292639266141e-16,-1.1938523686295727e-15,-2.674350533825687e-16,6.003292639266141e-16,-1.1938523686295727e-15
3.8864983879525744e-16,7.368459370355732e-16,-1.3697304448929522e-15,-3.033772028011605e-16,7.40313176009138e-16,-1.3679968254061696e-15,2.6679384730528077e-16,3.2758983923865747e-16,-6.518407582272249e-16,-2.511424298755858e-16,3.2758983923865747e-16,-6.518407582272249e-16
3.8947963489527737e-16,7.385795565223556e-16,-1.4564839979267974e-15,-3.3773519602880515e-16,7.420467954959206e-16,-1.3679968254061696e-15,2.505012237982978e-16,5.985956444398317e-16,-1.1938523686295727e-15,-2.6852887551441314e-16,5.985956444398317e-16,-1.1938523686295727e-15
3.565926438449406e-16,7.385795565223556e-16,-1.4564839979267974e-15,-3.5531023169036425e-16,7.420467954959206e-16,-1.3679968254061696e-15,2.3417088228676854e-16,6.003292639266141e-16,-1.1955859881163555e-15,-2.8595303915778684e-16,6.003292639266141e-16,-1.1938523686295727e-15
3.404886103606894e-16,7.385795565223556e-16,-1.4564839979267974e-15,-3.392061982061131e-16,7.420467954959206e-16,-1.3679968254061696e-15,2.5151960992104953e-16,5.985956444398317e-16,-1.1938523686295727e-15,-2.8655652723052857e-16,6.003292639266141e-16,-1.1938523686295727e-15
3.4120525244707024e-16,7.385795565223556e-16,-1.3697304448929522e-15,-3.230644467173156e-16,7.40313176009138e-16,-1.3679968254061696e-15,2.689060555598768e-16,6.003292639266141e-16,-6.535743777140071e-16,-2.7030162172809194e-16,6.874014923149123e-16,-6.535743777140071e-16
3.41921894533451e-16,7.385795565223556e-16,-1.3697304448929522e-15,-3.0688497722397166e-16,7.368459370355732e-16,-1.1955859881163553e-15,2.694718256280722e-16,6.003292639266141e-16,-6.535743777140071e-16,-2.7086739179628734e-16,6.874014923149123e-16,-1.1938523686295727e-15
3.4263853661983185e-16,7.385795565223556e-16,-1.3697304448929522e-15,-3.075261833012598e-16,7.368459370355732e-16,-1.1955859881163553e-15,2.7003759569626755e-16,5.985956444398317e-16,-6.535743777140071e-16,-2.714331618644827e-16,5.985956444398317e-16,-6.501071387404425e-16
3.433551787062126e-16,7.385795565223556e-16,-1.3697304448929522e-15,-3.0816738937854787e-16,7.368459370355732e-16,-1.1955859881163553e-15,2.7060336576446295e-16,5.985956444398317e-16,-6.535743777140071e-16,-2.7199893193267804e-16,6.003292639266141e-16,-6.518407582272249e-16
3.4407182079259346e-16,7.385795565223556e-16,-1.3697304448929522e-15,-3.0880859545583597e-16,7.368459370355732e-16,-1.1955859881163553e-15,2.7116913583265825e-16,3.2758983923865747e-16,-6.535743777140071e-16,-2.7256470200087343e-16,3.2758983923865747e-16,-6.501071387404425e-16
0.0005515316536455434,2.0285302864931315e-05,0.002983398493488539,-0.0005801792037033215,1.7674856686728152e-05,0.0029874807843779847,0.0005368269867900415,2.6336036773626306e-05,0.0029686180833671224,-0.0005637646334135347,2.3720307177559125e-05,0.0029726664703749106
0.0014429163579377147,-5.0525491891174434e-05,0.008620487085387379,-0.0015306986202757084,-5.771845426647479e-05,0.008630254718012998,0.0013815420241486583,-1.818138701218289e-05,0.008550143130143559,-0.0014628703648728147,-2.5386902794162606e-05,0.008559833713463623
0.0036657183002416042,-0.010214969966121526,0.06705750245146143,-0.003946816836123553,-0.010333495618687719,0.06719810467577667,0.0029775946735314048,-0.004606640949463597,0.05710032568684989,-0.0031965080341710096,-0.004728885017716672,0.05724745135053615
0.007800990252555102,-0.0628297790348543,0.22115654201085616,-0.008495200749783266,-0.06311418833595873,0.22150327044610268,0.005915478547422347,-0.04967444950776566,0.19769159005434134,-0.006449399122869046,-0.04996792314266678,0.19805441826523715
0.013766747262416225,-0.16471969047691254,0.49582130848265876,-0.01516649620440031,-0.1652700680395581,0.496527541398731,0.010089783969740985,-0.13813852012131225,0.4480465830593855,-0.011181777811081895,-0.13870580151670145,0.4487830920544001
0.0224518727583436,-0.3308304722341405,0.9380089992778173,-0.026172134258441046,-0.33207267110437383,0.9392508465762546,0.016101977733894213,-0.27786100312061424,0.8413951378982747,-0.01834579922398822,-0.2792457694883033,0.8429009292187727
0.03422302112622271,-0.5856089550576898,1.6141792567491144,-0.044861177196903114,-0.5883452911357919,1.6168423797157923,0.02369924964658394,-0.4820103861246396,1.4232731636161573,-0.03069626726351265,-0.4851514381703617,1.426683381454696
0.061834441380388586,-1.2908413090544104,3.3667117403427347,-0.07535902413921783,-1.2956199833266298,3.372699137129535,0.04029067782652075,-1.0228741168173097,2.866750333531038,-0.04959574232755136,-1.0282682151549252,2.8738856878705215
0.07487671418707437,-1.7834361110900798,4.76955049501178,-0.09095347757396428,-1.7905662364742763,4.779554687169555,0.04824957659663368,-1.344372271790744,3.943534785783558,-0.059553105702562295,-1.352317108794856,3.9550724665019574
0.07820996978672089,-2.1148068458010845,5.876213255989052,-0.09644118989057032,-2.124490030072102,5.890766613846877,0.05037064639686707,-1.5110914461381577,4.732981578474183,-0.06339155631669259,-1.5217554946742393,4.749395772546293
0.07529579584415347,-2.3246997947751127,6.732227820248717,-0.09526237085440083,-2.337061478392478,6.751735919153932,0.048647446119905846,-1.5705749803439626,5.2962568166738935,-0.06313016045857844,-1.584037223866434,5.317867981859515
0.07054180367519614,-2.4460262411512703,7.378952492674484,-0.10369366071249982,-2.4626496699412264,7.405126475960026,0.045470821690845854,-1.5595476827490842,5.681600138609148,-0.07059395818266566,-1.577886731837767,5.711128572567574
0.06540451460272942,-2.5002166713180833,7.84582936898586,-0.12159988681835925,-2.522731721491189,7.880250992134129,0.040826702849357216,-1.5047256755811869,5.932377612553498,-0.08412964515866374,-1.5296627327566783,5.97142382105558
0.05933300248057448,-2.508862995103327,8.18789102825682,-0.13558915189008958,-2.5368249572963832,8.229692788571596,0.03571584764863847,-1.426092873427953,6.100984021167907,-0.09421669367827992,-1.457343971633973,6.149096269029369
0.051965607167689686,-2.4697117235608164,8.397130960793953,-0.1440243398873213,-2.502489769130672,8.445680200897796,0.030315465825625203,-1.3215355291371078,6.177281043064874,-0.10063046955794859,-1.3583067343697877,6.233542353319533
0.04342383935631661,-2.381271925704791,8.466288081558693,-0.1472332003996448,-2.41815659325852,8.520828629240908,0.024726124276805036,-1.1936280315554968,6.162221441424888,-0.10371056025357292,-1.2350295189082174,6.225554481987662
0.034035688228133555,-2.246673134441005,8.399095040856594,-0.1458376290540126,-2.2868949456094194,8.45876105410179,0.019131196836426348,-1.0474596579072908,6.063758739619896,-0.10393656385880214,-1.0925291539468407,6.132947581764126
0.02421888703739919,-2.0719245649211238,8.206873676018866,-0.1406188466154137,-2.114677766582661,8.27071443607028,0.013735100964354152,-0.8891624038569461,5.893906383993616,-0.10184953629554905,-0.9368994520909588,5.967640416585761
0.01658632495545236,-1.8723142196143459,7.899586830318005,-0.13024391108193759,-1.9150941111320916,7.966619763034059,0.008831595506184746,-0.7447833986492484,5.682256257371253,-0.09839642665028796,-0.7886671666902487,5.753026406020945
0.006964046144362865,-1.6509995696972086,7.501109958794206,-0.12024587781761205,-1.6948402532463465,7.57035684875435,0.004562841833975447,-0.6041102763289555,5.429266048677027,-0.09375102988398364,-0.6495650779274775,5.50310503987255
-0.0018349932933277677,-1.413439429929409,7.038054674279398,-0.10893777948828307,-1.4575732952424327,7.108501600044729,0.0008581114500030624,-0.4634128022529704,5.14412150759141,-0.08821142070816503,-0.5094742279669136,5.219678190100241
-0.009488334367455933,-1.1692073069182967,6.532421004957857,-0.09713745028263839,-1.212954839300187,6.603146295224552,-0.0021796312478829355,-0.32835115315242863,4.841458271073711,-0.08226189465574398,-0.37417471581937234,4.917522299312156
-0.01530718849714805,-0.9446534895918218,6.02393494398041,-0.08526773343034073,-0.9882293620620046,6.096229688908625,-0.004317311431633396,-0.2141535346908334,4.539817702297606,-0.07629011020610252,-0.25879088050799304,4.61518080966815
-0.019585941213961858,-0.7353470876327666,5.5271081356630845,-0.0733512047343572,-0.7781323544323936,5.600344025701692,-0.0057033117770986744,-0.11233313571022581,4.243753402653067,-0.0703648331675387,-0.15644030767197575,4.320588856606321
-0.022384706154587312,-0.5421049699764092,5.051029762188362,-0.061884730015254005,-0.5837050409675679,5.124606814917203,-0.006306513946513503,-0.029423568346788637,3.9760827647817756,-0.06436066215030922,-0.07241748646063426,4.053420144794789
-0.023871243247824837,-0.365799825713466,4.601707332644051,-0.05122024388540002,-0.405951337130287,4.6751511368025795,-0.006336078896507815,0.03686524172229818,3.736826597663991,-0.05839938291516941,-0.004623493806474881,3.8139291499482786
-0.024221088554942132,-0.20660138755515495,4.183062396099772,-0.04159534295476024,-0.24515325206110233,4.255995706782896,-0.005971404329116068,0.08882204066443262,3.5251728436457763,-0.0525361561218181,0.04906294044478941,3.601504043457112
-0.023609318229706484,-0.06416776201605223,3.797355700220622,-0.03315123943038903,-0.10106251774818029,3.8694734999940303,-0.005362868519345073,0.12863837246164397,3.3397436463065313,-0.04677337351003186,0.09069166538891929,3.414933191199237
-0.02220483422584963,0.06219242429400944,3.4455635642215032,-0.025946565467033365,0.026936535994109653,3.5166120638859115,-0.0046335435123339135,0.1583427419924064,3.178807424005351,-0.0410718018539061,0.12217627703382979,3.252618182660113
-0.02016677892252004,0.17339253171982905,3.1276945033997348,-0.019968829761535297,0.13969840691719812,3.197454129734681,-0.0038815899735873145,0.17976062131284265,3.04044037961787,-0.03535998126363235,0.14525396585240577,3.1127374952604447
-0.017914274110631588,0.2704729039567062,2.8430188352756995,-0.015518926358835058,0.23815285474108247,2.911426506413837,-0.0034573902391897135,0.19448865973801452,2.922615491876531,-0.029924550182204992,0.16139059579155898,2.993471774341782
-0.015550836124834749,0.3544949977506432,2.590238234223081,-0.012414217999570635,0.3234634286220399,2.6574112220312975,-0.0036306378588437695,0.2037392899717954,2.8234094904506915,-0.024988994472648976,0.17193399760413564,2.8929238666866817
-0.01309448766075965,0.4266052801717604,2.3678323794545064,-0.01037568938639092,0.39677644244998206,2.433837056659977,-0.004323118155905102,0.20869366412370197,2.740898855364507,-0.020465774221781245,0.17780252642291264,2.809333072461138
-0.010560330813325632,0.4880361424744894,2.1741347861221407,-0.009139763672763701,0.4592999221902495,2.2389565360506856,-0.0048716675744899735,0.2098015350281547,2.673688854143231,-0.01691988792449508,0.1790202662303458,2.7415777464865525
-0.008072374542493403,0.5399106848496078,2.007238699967735,-0.00855520425361237,0.5122122860078963,2.0709550939320396,-0.005062941149966433,0.20753831428737796,2.6202857914757147,-0.014292167505337513,0.1769228485850052,2.687615177437999
-0.005693597977662041,0.5832825037860695,1.8651958746572193,-0.008433356279384728,0.5565655087731757,1.9278831194499166,-0.004998246808550926,0.20291784724883727,2.5788438352199816,-0.012378401530959485,0.17250874190718188,2.6456075901210676
-0.003481304095902788,0.6191178126258041,1.7460347091890176,-0.00861376213349814,0.593321201112295,1.8077703132480862,-0.00475591566727948,0.19672100658101788,2.547718248135768,-0.011016702962041117,0.16654517373249364,2.613918699053117
-0.0014853044500794047,0.6482962879480891,1.6478057016414647,-0.008961829938323385,0.6233528434497442,1.7086698788629309,-0.004396048122452198,0.18954096625116107,2.5254490659182602,-0.01007908231080548,0.15961333920411974,2.591096784519881
0.0002521241213511639,0.6716133009409119,1.5686123712516598,-0.009365594850635131,0.6474491667494969,1.6286884126670942,-0.003964327528494743,0.1818211131714048,2.5107445183561636,-0.009464618283006756,0.1521462679014069,2.5758577029470593
0.00169541116937066,0.6897878723271965,1.506620235130699,-0.009732226234387336,0.6663188981529358,1.566004488012399,-0.00349501346430645,0.1738868303462037,2.502464923078076,-0.0090938817318848,0.14446044734382413,2.5670684102298913
0.002828022434289232,0.7035554241970308,1.4598136889448963,-0.009993729839285877,0.680666142389026,1.518678974050537,-0.003015626298959947,0.16604941236553483,2.4994434145493196,-0.008903968051022138,0.13679540009964683,2.5636967575037075
0.003644112537629552,0.7135336601926605,1.4262976889248367,-0.010104683626999015,0.6911261291916199,1.4847713176164739,-0.0025479929461357065,0.1585810367777985,2.5005128064940583,-0.008842288798816897,0.12941882636587446,2.5645823451470373
0.004139614666786695,0.7202210690984338,1.4044177843672982,-0.010031001982499104,0.6982068684563505,1.4625988118620936,-0.0021047256834810916,0.1515989242997039,2.5048197798892327,-0.008869767082935328,0.12247748515152754,2.5688105201149396
0.004366867985529063,0.7240596483337357,1.392668529590517,-0.0098289780451437,0.7020650807021472,1.4508600660820048,-0.0016798709843799033,0.14511154339891652,2.511750485308818,-0.008944318791638822,0.11605490628606709,2.5756876545515013
0.004417119156789432,0.7254731265200236,1.3896320682146157,-0.009611726230011,0.7026913531460702,1.4484589643355616,-0.0012567040539733854,0.1390631308698056,2.520860087634426,-0.009024316440216623,0.11020304909020981,2.584675409172662
0.0044811891625727825,0.7242158103115738,1.3944346885912835,-0.009477544845220696,0.7006111111937056,1.4539410283295608,-0.0008715824429522764,0.13348746603862308,2.5317425322162284,-0.009128394756848734,0.10485196268967616,2.5954150337667508
0.00459832809472819,0.7206225099627008,1.405811359770306,-0.009435618089937368,0.6963683830190863,1.4658771550549436,-0.0005320521213897307,0.1283517827077743,2.544098591528591,-0.009255268761846033,0.09993802052205084,2.6076169785946637
0.004742455505899381,0.7152959517926901,1.42231976530561,-0.00945640504219038,0.6905345743688034,1.482842592756197,-0.00023323793387828416,0.12359999108111562,2.5576975847857635,-0.00939595795433401,0.09540945493069031,2.62104295316159
0.004895687970910897,0.7088696600360834,1.4424959280595433,-0.009518464352974931,0.6837167089830078,1.5033901347462355,2.9330510850110195e-05,0.1191890412109297,2.5723444894589003,-0.009543792676242209,0.09122527082567754,2.6354949306490516
0.005046621951122217,0.7019881124889904,1.464892515739775,-0.009606673857187172,0.6765430451248468,1.5260757557916056,0.00025949826356973346,0.11509189401189174,2.5878680034941834,-0.00969391186162888,0.08735869660772913,2.6508022654323598
0.005188883089637469,0.6947380810755724,1.489212795365457,-0.00971080058684068,0.6690969767437684,1.5505859635977912,0.00046039644486792783,0.11129759281589809,2.604113067121568,-0.00984290751850983,0.08379762298367999,2.666813527758736
0.0053177775602162225,0.6866995479896338,1.516174805710975,-0.009823060834452101,0.6609364839099433,1.5776642835855241,0.0006349833972648948,0.1077977258193738,2.6209319862974154,-0.00998781036110622,0.08053191366868552,2.683385891843842
0.005428619445086435,0.6775340054149808,1.546307407734471,-0.009936069365240233,0.6516999983693407,1.607871080287168,0.0007856790068678052,0.10457599751510784,2.6381768410402406,-0.010126118683441501,0.07754304814450896,2.700377244245492
0.005517094426050884,0.666996919650851,1.5799341411110162,-0.010043001406820826,0.6411247820735575,1.6415547459798732,0.0009143898110748185,0.10161211239866166,2.655699168712469,-0.010255810867765577,0.07480822040322144,2.7176454339793485
0.005579581379491708,0.6549246907087646,1.617207530773109,-0.01013790540150328,0.6290331333073963,1.678886904607863,0.001022647654382028,0.09888453117289765,2.6733514035778985,-0.010375283039051674,0.07230331959404597,2.735049284222109
0.005613323703598797,0.6412234370572384,1.6581380697690677,-0.010215867630469604,0.6153205009530363,1.7198922414839024,0.00111173226513448,0.09637202290527548,2.690989159885024,-0.010483311754667116,0.0700046483290849,2.7524505544390685
0.0056164903956564,0.625859506569071,1.7026184982664283,-0.010273067409467216,0.599945412317047,1.7644735488443655,0.0011827736562336018,0.09405447394869845,2.7084738628392255,-0.010579029148625746,0.06788984918614703,2.7697163408510495
0.005588160678712335,0.6088515198163227,1.7504440543338875,-0.0103067558632009,0.5829210171075581,1.8124326526732881,0.0012368330158556199,0.09191327400365676,2.725675373653391,-0.010661902490575486,0.06593836854087379,2.7867215463268815
0.005528259342539639,0.5902637112022332,1.8013293556536079,-0.010315185014321677,0.5643080050216681,1.8634878817548077,0.0012749626642586166,0.08993149135090103,2.7424743694098197,-0.010731713410288841,0.06413167753302924,2.8033511667133983
0.005437461963695811,0.5702003191061082,1.8549225468606059,-0.010297499556202452,0.5442089279020192,1.917288129782604,0.001298241244861467,0.08809397649103667,2.7587643276370137,-0.010788540544316745,0.06245339034709957,2.8195022440882482
0.005317055686420922,0.5488006745629673,1.9108177613189978,-0.010253464329774545,0.5227685532964798,1.97341435554956,0.0013076887772449314,0.0863876170963389,2.7744530027637637,-0.010832851788078187,0.060889404516300316,2.8350855939502284
0.005168865046077175,0.526235063860608,1.9685652794583839,-0.010183485298116942,0.5001663096660252,2.0313965292816674,0.0013043249831598237,0.08480147300718621,2.789463449017519,-0.010865421119342168,0.059428026682465634,2.8500268818971284
0.0049949769940867104,0.5027072851739689,2.0276676274045062,-0.010088541200546839,0.47660916964658023,2.0907294650759014,0.0012893706035363892,0.08332690279587665,2.8037348313961523,-0.010887103187314272,0.05806025290011504,2.8642671216025093
0.004797769031449996,0.4784489963080296,2.087591827509936,-0.009970126426068274,0.4523271065756005,2.1508827716574865,0.0012642261308057027,0.08195770074430925,2.8172226228768116,-0.010898805691647185,0.0567799125670325,2.8777627938223054
0.004580038302319662,0.4537104297621236,2.14778840704779,-0.009830227209102706,0.4275689724343598,2.211309194670739,0.0012303470994453746,0.08069014932319557,2.8298982154883126,-0.010901550360725638,0.055583621451229595,2.890485614518682
0.0043449183411172375,0.4287565016908439,2.207698957372489,-0.00967123950137145,0.40259855131252065,2.271452229973605,0.0011892210632003285,0.07952301142261992,2.841748272917638,-0.010896441393232138,0.05447073801683176,2.902421958067409
0.004095800756165263,0.4038630397358039,2.2667630887630885,-0.00949589012088842,0.377690746545635,2.330753114401159,0.0011423437097684557,0.07845749110403373,2.852773818014425,-0.010884635617463067,0.0534432870855432,2.9135720186020966
0.003836261975359205,0.37931303516087517,2.3244250178971204,-0.009307161741935757,0.35312780388617854,2.388657434793194,0.0010911955713186054,0.07749715261584732,2.8629891236755496,-0.010867315134161995,0.05250584196127081,2.923948775112025
0.003569994862812517,0.35539282173685943,2.3801400281610348,-0.0091082219386259,0.3291954701737878,2.444621599616113,0.0010372203723770564,0.07664779005994837,2.872420468486038,-0.010845662941647133,0.05166535840316622,2.933576819567032
0.0033007447909801212,0.3323880829832071,2.4333810402644294,-0.00890235623117725,0.3061789863911953,2.49811941463094,0.00098180568124684,0.07591724291263786,2.881104809244347,-0.010820841791172727,0.05093095632330639,2.9424910987438677
0.0030322495966253558,0.3105795927906211,2.483645518019859,-0.008692904886830543,0.28435881777566857,2.5486489910282057,0.0009262662091470512,0.07531515519830694,2.889088412262948,-0.010793976301711349,0.050313647413750724,2.9507356107323037
0.0027681827468050415,0.29023860427422465,2.5304629079148735,-0.008483203083282048,0.26400603390188776,2.5957401876229875,0.0008718298390972186,0.07485267831232752,2.896425475027616,-0.01076613818555603,0.04982600889463906,2.9583620872306367
0.0025120989879518422,0.271621819831985,2.573402768130017,-0.008276523946940754,0.24537727020726915,2.6389627450689948,0.0008196262662430058,0.07454211928040459,2.903176760120233,-0.010738334302938867,0.04948180520621259,2.9654286834038457
0.0022673817498316865,0.2549659030584027,2.6120836811689534,-0.008076023933259333,0.22870923051403624,2.6779352079049388,0.0007706779913590439,0.07439653772502228,2.9094082547676625,-0.010711497175119782,0.04929556083841369,2.971998688788679
